,Unnamed: 0,id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,err_mag_psf_g,err_mag_psf_i,err_mag_psf_j0378,err_mag_psf_j0395,err_mag_psf_j0410,err_mag_psf_j0430,err_mag_psf_j0515,err_mag_psf_j0660,err_mag_psf_j0861,err_mag_psf_r,err_mag_psf_u,err_mag_psf_z,aperture_id,center_ra,center_dec,sep_arcsec,star_id
12827,13376,i06MC00410EO50,84.06925150508488,-67.95116058982983,19.26371217155457,19.67663001251221,19.6978254737854,19.31537557381392,19.17952091026306,19.29673515892029,19.280281452178954,19.58879918909073,19.743939482212067,19.421376220703124,20.131612289190294,19.760258230209352,0.018636841,0.03595755,0.08229849,0.09522931,0.06740894,0.06592303,0.05704094,0.041618086,0.10076519,0.023372933,0.08747118,0.09128674,635,84.06240160726907,-67.9625328369425,41.97313079879137,
12829,13378,i06MC00410EE3A,84.03871762936814,-67.97399431850484,18.717326717376707,19.062861103057863,18.90635180401802,18.65062095212937,18.619580883026124,18.5160149974823,18.7122371006012,18.95653220367432,19.194218181610108,18.8378787689209,19.063534801483154,19.28634146118164,0.012708162,0.021723552,0.0441065,0.056484424,0.04414553,0.037372407,0.037417628,0.025700092,0.06307529,0.015007253,0.037945017,0.060408697,635,84.06240160726907,-67.9625328369425,52.205832393497055,
12837,13386,i06MC00410EM5A,84.03097637307629,-67.9582711339743,19.200227979660035,19.39197124862671,19.839594989299773,19.385970545649528,19.32803990268708,19.300063720703125,19.16309776687622,19.316400942802428,19.622271083831787,19.22984852218628,20.089294617652893,19.394681486129763,0.01774749,0.028377274,0.08956577,0.099379405,0.075488515,0.06655683,0.052306794,0.03356762,0.0903808,0.020078426,0.08336243,0.06640241,635,84.06240160726907,-67.9625328369425,45.139305087900304,
12846,13395,i06MC00410ELLH,84.02665091871611,-67.95704948081543,19.181474451065064,19.429289239883424,19.625280588150023,19.293985655248164,19.060177821159364,19.114499202728272,19.20915022277832,19.34250813484192,19.505327486038208,19.257084983825685,20.294248777866365,19.734465631484987,0.01751212,0.029294703,0.0759834,0.09265251,0.061381042,0.057657138,0.05373609,0.03441086,0.08207536,0.020581305,0.09861493,0.08931189,635,84.06240160726907,-67.9625328369425,52.17495032995198,
12847,13396,i06MC00410EOHD,84.02431717846818,-67.95823521536816,16.202947620391846,16.509095806121827,16.38572618293762,16.10416665458679,16.07470764541626,16.11794959640503,16.18149605178833,16.34024363517761,16.61281301879883,16.31146873855591,16.749516313552856,16.599469455718996,0.0028562378,0.0037608931,0.0089647295,0.011191849,0.009152041,0.008699816,0.00785062,0.0050389757,0.009806445,0.0030260915,0.00851756,0.007656517,635,84.06240160726907,-67.9625328369425,53.72386942800216,
12863,13412,i06MC001807QN0,89.68149372959387,-64.05105101000811,18.527504459381102,18.80687239265442,19.08262937176228,18.719782251834868,18.414447752952576,18.38296117019653,18.49725189781189,18.75360443878174,18.96504681205749,18.606006130218507,19.65453122496605,18.85492883872985,0.010642275,0.01573732,0.05947857,0.06832927,0.055794366,0.042229164,0.039907716,0.020359507,0.050734915,0.011416625,0.06733371,0.034702186,638,89.66506560221833,-64.05017794026362,26.06902085048005,
12903,13452,i06MC009401391,12.793554770232058,-72.7736503147881,18.56229343032837,19.002904624938964,18.66831605911255,18.46761831378937,18.47962482070923,18.52699780273437,18.604439682006834,19.02822282409668,19.27026770401001,18.807195831298827,18.871213731765742,19.187121669769287,0.014974784,0.022138452,0.028467478,0.036353435,0.03170529,0.036179177,0.028372146,0.022576842,0.048401613,0.016558029,0.020954607,0.059068456,644,12.763470535005409,-72.78414930796218,49.56492115802764,
12904,13453,i06MC00940159S,12.791756681644246,-72.7729986831012,18.149257560729986,18.526203365325927,18.29265993118286,18.03523489570617,18.046083522796632,18.035332439422607,18.09548682594299,18.48176267242432,18.71865318107605,18.36475150680542,18.673388538360594,18.71152714920044,0.011212363,0.015242874,0.021228015,0.026334511,0.023471953,0.0260549,0.020185474,0.01598666,0.030974919,0.011925068,0.017634464,0.039523654,644,12.763470535005409,-72.78414930796218,50.202827547651935,
12905,13454,i06MC0094013CH,12.793580045628037,-72.77311253868955,18.8414815864563,19.29575988769531,18.845318250656128,18.609796491622923,18.627768589019777,18.78595018196106,18.845640605926512,19.18020560836792,19.41502688217163,19.013166595458983,19.035473523139952,19.477848808288574,0.020261245,0.029536331,0.039639913,0.046139095,0.040315934,0.04904377,0.03736933,0.027280062,0.056491993,0.02081613,0.028617237,0.07759184,644,12.763470535005409,-72.78414930796218,51.07382933666414,
12908,13457,i06MC00940150U,12.75392815100703,-72.76862572255166,19.19227065658569,19.38569256782532,19.564599685668945,19.211842564105982,19.16017432308197,19.14523196029663,19.26006168746948,19.34720578289032,19.512896993637085,19.288939167022704,19.924113867282863,19.723859111785888,0.023068566,0.030066308,0.05369792,0.061069887,0.050542377,0.055600498,0.04462362,0.02910506,0.05895644,0.023845606,0.0446306,0.09364507,644,12.763470535005409,-72.78414930796218,56.80307708502715,
12909,13458,i06MC0094015G8,12.765916702853364,-72.76827279835543,18.81811561203003,19.20883247375488,19.08269386768341,18.815528956413267,18.66798694229126,18.76018500137329,18.801558679580687,19.04132130241394,19.332354524612427,19.023606468200683,19.33321302890777,19.39804796409607,0.018422563,0.025938585,0.03620861,0.044577993,0.034909092,0.041405868,0.03181814,0.02258077,0.050666355,0.021562556,0.027840722,0.070210926,644,12.763470535005409,-72.78414930796218,57.21488495200647,
12918,13467,i06MC01150CPWN,12.77982103001624,-72.77638743957107,19.072509717941283,19.499625230789185,19.292869414508345,18.77785896277428,18.916838863372803,18.946219554901123,19.19278022670746,19.654902997016908,19.812129418373107,19.29564242362976,19.61252451610565,19.74122498512268,0.036386847,0.06546421,0.08834733,0.086341485,0.08389074,0.08112896,0.07579823,0.06562515,0.15289272,0.043391068,0.08483586,0.1281169,644,12.763470535005409,-72.78414930796218,32.93077331322024,
12926,13475,i06MC01150CVLP,12.771580975518363,-72.7680822444838,17.06506256866455,17.316796089172364,16.91101286125183,16.863667150497438,16.88741777229309,16.920220962524414,17.087989896774292,16.840196552276613,17.507678071975707,17.15920722579956,16.976531154632568,17.46857307434082,0.008124671,0.010941689,0.01488465,0.020929456,0.018180506,0.017734835,0.01560185,0.0075372513,0.022044633,0.008338529,0.011500208,0.01803431,644,12.763470535005409,-72.78414930796218,58.48398941998999,
12929,13478,i06MC01150CQRE,12.7933892507532,-72.7736089078705,18.568173122406005,19.01956894493103,18.72168881011009,18.352021416187288,18.43050883102417,18.417104950904847,18.56699976348877,19.050184073448182,19.437424699783325,18.792419958114625,18.78218901824951,19.42225072860717,0.024708984,0.043701038,0.056352347,0.06337709,0.05758538,0.054439016,0.046209723,0.03957697,0.110748574,0.028926942,0.044892248,0.0970655,644,12.763470535005409,-72.78414930796218,49.56503039494643,
12930,13479,i06MC01150CRJN,12.792108688995132,-72.77300135832378,18.07612009048462,18.511637950897217,18.277064952373504,17.99994971370697,17.99467847633362,18.026727787017823,18.084346384048462,18.50152188777924,18.70755891036988,18.29658966064453,18.53185535144806,18.75388525009156,0.016430575,0.027973546,0.038620275,0.04665493,0.039814666,0.038826417,0.03118895,0.02493338,0.05826192,0.019113626,0.034589946,0.05310494,644,12.763470535005409,-72.78414930796218,50.42136085675068,
12933,13482,i06MC01150CSDP,12.753718802516994,-72.76859150153707,19.292202756881714,19.45571997261048,19.418859142184257,19.33707243716717,19.171413639068604,18.97306250667572,19.150120944023133,19.356221737861635,19.621567527771,19.298174501419066,20.16644907665253,19.50281808853149,0.04407466,0.06319607,0.09926376,0.1409128,0.10421928,0.08437258,0.07321983,0.05121156,0.12962921,0.043792203,0.1379881,0.103912555,644,12.763470535005409,-72.78414930796218,56.96458704333023,
12934,13483,i06MC01150CU8C,12.765979169334509,-72.76822100733521,18.82812313842773,19.18316414451599,19.018156084537505,18.659370561599733,18.6559438495636,18.7281120929718,18.83974465751648,19.00764090061188,19.33952550125122,18.983328224182127,19.29513127279281,19.286348323822025,0.029629504,0.0495403,0.070317745,0.07923246,0.067051016,0.068136536,0.056290135,0.037555695,0.10066951,0.033318613,0.065126,0.08513224,644,12.763470535005409,-72.78414930796218,57.40420312336781,
12936,13485,i06MC006201969,70.89131165098817,-70.24738522468392,19.07118334197998,19.337167236328124,19.14202951145172,18.96865314102173,18.85819751548767,18.938276872634887,18.98787457084656,19.227409452438355,19.472770547866823,19.112301540374755,19.38138703918457,19.41969616699219,0.023651328,0.034550678,0.04761134,0.065532014,0.050068747,0.048351157,0.043376002,0.027493417,0.08225214,0.022861343,0.04062675,0.06520203,645,70.8441520960937,-70.24348137786217,59.07828471200658,
12977,13526,i06MC006201EUM,70.85277170840149,-70.22709495997624,19.51158155822754,19.48602101516724,20.537412213802337,19.633296011447907,19.494902675628666,19.627808068275453,19.38607027244568,19.46675714874268,19.78318755722045,19.378416728973388,20.793797369211912,19.48700435447693,0.03225128,0.038556635,0.141485,0.10761564,0.078288324,0.07756581,0.057149746,0.032238215,0.10670149,0.027440302,0.124074794,0.06863501,645,70.8441520960937,-70.24348137786217,59.91709986158712,
13014,13563,i06MC001509FDV,80.43459302459044,-64.12364793877366,18.93200236129761,19.40430223846436,19.20497850382328,18.921827562093736,18.769610365867614,18.77847774505615,19.03043598270416,19.275897347450258,19.56674140739441,19.153246158599853,19.3832035048008,19.48837602043152,0.014169466,0.027465247,0.06462254,0.081165366,0.058266573,0.052375194,0.0519207,0.0281865,0.07581315,0.017947951,0.04890975,0.06798138,648,80.42541886344162,-64.11026478307122,50.29029388847504,
13088,13637,i06MC00630H416,75.65696695838709,-69.02931993752185,19.29128047180176,19.302033069610594,19.58103132152557,19.27796106243133,19.211790296554565,19.12506116104126,19.105810050964354,19.18628436470032,19.342616720199587,19.16720935440064,19.984093840122224,19.200904571533204,0.03207071,0.04911569,0.074774005,0.08932553,0.076156504,0.06743085,0.05599842,0.039534453,0.07502151,0.03590675,0.080199786,0.05825993,661,75.63072487139044,-69.01897807137932,50.29721206180156,
13090,13639,i06MC00630H5Z4,75.67083316762016,-69.0257310043971,18.870488555908203,19.17832339096069,18.96600413227081,18.61814432048797,18.48595235061645,18.551074630737304,18.73661745071411,19.137180747032165,19.32063548088074,18.984918800354,19.11408507347107,19.42661639404297,0.023230862,0.04441607,0.047313657,0.05524743,0.04419449,0.044026952,0.042020123,0.03810098,0.07424361,0.03088241,0.040467843,0.07100259,661,75.63072487139044,-69.01897807137932,57.1233456930996,
13091,13640,i06MC00630H6GS,75.66885144982808,-69.02513798305951,18.487540561676024,18.63399088668823,18.696392416000368,18.23137144947052,18.17926547241211,18.241837865829467,18.27367294311524,18.61617928886413,18.82581464767456,18.530539718627928,19.012658710479737,18.75180121612549,0.017544733,0.028705765,0.038959246,0.042390566,0.035618573,0.03533836,0.030311001,0.025201121,0.049107302,0.02150791,0.03760906,0.039858144,661,75.63072487139044,-69.01897807137932,53.91078548738912,
13093,13642,i06MC00630H57S,75.663204758309,-69.02793278625622,19.318506774902342,19.196158054351805,19.80683261060715,19.446275459766387,19.15278634738922,19.073241598129272,19.1473602104187,19.229773701667785,19.430438680648805,19.184110847473143,19.959445531368257,19.3149833316803,0.03229662,0.044722356,0.08768142,0.09881673,0.071025155,0.06367015,0.05689376,0.040510554,0.08000059,0.03608544,0.07632696,0.06374957,661,75.63072487139044,-69.01897807137932,52.83321743035124,
13098,13647,i06MC00630H793,75.67382967921301,-69.02202569073111,19.519686725616456,19.66606796073913,20.05305069589615,19.75479363107681,19.23153278541565,19.38532555770874,19.306755428314208,19.538057626724243,19.697461767196657,19.446084228515623,20.64243760228157,19.73465391349793,0.04070735,0.06750323,0.11363782,0.14963065,0.08015747,0.08636752,0.06865655,0.054272648,0.10302573,0.047245055,0.1468083,0.09428733,661,75.63072487139044,-69.01897807137932,56.63165908873292,
13117,13666,i06MC00630HCKQ,75.63524367650568,-69.03241424440921,18.489318790435792,18.8094884185791,18.72245669269562,18.30673448944092,18.08524248313904,18.163384801864623,18.36607540130615,18.73670679473877,19.00491945266724,18.591082778930662,19.053863043785096,19.02272125434876,0.01756417,0.03299468,0.039427042,0.043670606,0.033353936,0.033342496,0.03211777,0.027629018,0.05688518,0.02267995,0.037708577,0.049909346,661,75.63072487139044,-69.01897807137932,48.719461261106936,
13118,13667,i06MC00630HCJC,75.63600931430074,-69.03139124707243,17.677919734954834,18.005877140045165,17.677841781616213,17.343966888427733,17.308803770065307,17.32280910682678,17.530630235671996,17.9201803817749,18.14143650054932,17.779678073883055,17.904213304519654,18.205983840942384,0.0102486,0.018176962,0.02028548,0.024323577,0.020681553,0.019705355,0.018784883,0.015272645,0.029096702,0.012499545,0.01762809,0.025590692,661,75.63072487139044,-69.01897807137932,45.20331577894044,
13121,13670,i06MC00630HCJQ,75.64130281914458,-69.02820118057323,17.7758699760437,18.036609771728514,17.71387684249878,17.451629089355468,17.46346089553833,17.497638828277587,17.605866079330443,17.974481643676757,18.19624392509461,17.86371108627319,17.819562788009645,18.27368375015259,0.010769903,0.018515894,0.020387787,0.025567256,0.022286117,0.021694731,0.019480066,0.015738288,0.030244844,0.013174415,0.016419893,0.026937652,661,75.63072487139044,-69.01897807137932,35.892753977958954,
13134,13683,i06MC00630HCII,75.62607492068202,-69.02983047065841,18.50684090805054,18.505131843566893,19.02139317893982,18.35739962959289,18.29148719024658,18.264404661178588,18.295509223937987,18.542810501098632,18.69423000335693,18.42536136245728,19.576942200660707,18.6049425239563,0.017791767,0.026146969,0.048662864,0.045559693,0.038450006,0.035894044,0.030664295,0.023770193,0.04405836,0.019913564,0.05610073,0.03519344,661,75.63072487139044,-69.01897807137932,39.52552075340626,
13141,13690,i06MC00630HCKP,75.62298516774405,-69.02886481520041,17.92874206161499,18.17634833145141,17.92786085510254,17.56834332847595,17.560332033157348,17.61300528717041,17.760756855010985,18.081344188690185,18.312385721206667,18.013737884521483,18.3114439201355,18.397944175720216,0.011970532,0.02036007,0.0235339,0.027517691,0.023884377,0.023333553,0.02147315,0.0170569,0.032889538,0.014682012,0.022779245,0.029680157,661,75.63072487139044,-69.01897807137932,36.963459117878784,
13144,13693,i06MC00630HCIZ,75.6202522117683,-69.02738874454273,18.51104830169678,18.930336597442626,18.445530652046205,18.145867990493773,18.165403816223144,18.1302527256012,18.354663972854613,18.746425928115844,19.075502796173097,18.582785263061524,18.66848837852478,19.138601505279546,0.01750784,0.035683785,0.032051243,0.03883922,0.034578647,0.031982284,0.03124483,0.027309017,0.0595196,0.022155488,0.0286004,0.054401096,661,75.63072487139044,-69.01897807137932,33.15035955070826,
13147,13696,i06MC00630HCIK,75.65739161672836,-69.02293182094573,17.4962869682312,17.976280334472655,17.413022636413576,17.18925421142578,17.114957305908202,17.165421611785888,17.343219165802,17.773351968765258,18.12609450340271,17.64430114364624,17.697452421188355,18.225055896759034,0.008787589,0.017124103,0.01641713,0.02099412,0.01744261,0.017114813,0.015913488,0.013292191,0.02787581,0.010958941,0.014792793,0.02535445,661,75.63072487139044,-69.01897807137932,37.20125821376379,
13148,13697,i06MC00630HCIJ,75.65475341070322,-69.02352119809824,18.01812713623047,18.340626361846923,18.01505243682861,17.65705125236511,17.649417612075805,17.698800451278686,17.87740481376648,18.23894888305664,18.514383716583254,18.092087474823,18.255139465332032,18.47900410842896,0.012792366,0.023097113,0.024665253,0.029157473,0.02534819,0.024773577,0.023297517,0.019168064,0.038692143,0.015584031,0.021976586,0.031939644,661,75.63072487139044,-69.01897807137932,35.02322696515344,
13154,13703,i06MC00630HCKS,75.64186502973853,-69.0256721830489,17.577775390625,17.95088303375244,17.556561111450197,17.224698947906493,17.24786827278137,17.26233185005188,17.430354480743407,17.817346633911132,18.075933380126955,17.703895774841307,17.868406410217286,18.094766342163087,0.009569794,0.017463017,0.018512752,0.022377191,0.019643134,0.018813241,0.017457709,0.014155611,0.027670221,0.0117994435,0.016899502,0.023406206,661,75.63072487139044,-69.01897807137932,28.0516133061378,
13156,13705,i06MC00630HCJF,75.64543181315315,-69.02359124122833,18.503999404907223,18.88505757141113,18.48196971321106,18.16934649848938,18.13042137336731,18.1726259059906,18.256418590545653,18.73749405288696,18.96177141189576,18.59258243179321,18.76215397834778,18.93252464485169,0.017590258,0.034973845,0.032711126,0.039343473,0.033776596,0.032876298,0.029266983,0.027337002,0.054615036,0.022484753,0.030450346,0.04603922,661,75.63072487139044,-69.01897807137932,25.201472566941185,
