id,ra,dec,mag_psf_g,mag_psf_i,mag_psf_j0378,mag_psf_j0395,mag_psf_j0410,mag_psf_j0430,mag_psf_j0515,mag_psf_j0660,mag_psf_j0861,mag_psf_r,mag_psf_u,mag_psf_z,OGLE-II,OGLE-III,OGLE-IV,ura,udec
i06MC00650B84F,81.2150172844271,-69.4106822374758,16.292114273071288,16.5746196975708,16.265197063446045,16.126527046203613,16.183305458068848,16.191734451293947,16.36574531555176,16.368133575439455,16.623969421386718,16.42505128479004,16.312811210632326,16.6593271484375,LMC_SC5_439968,LMC161.8.113794,LMC503.09.31669,81.21542,-69.41061
i06MC00650BK8F,81.19818867468177,-69.38421120672697,16.26471957397461,16.81223568725586,16.24104716873169,16.030848976135253,16.08944905090332,16.11215278625488,16.346829040527343,16.618788345336913,16.98426893615723,16.55395426940918,16.337302520751955,16.975466369628908,LMC_SC5_446118,LMC161.7.45467,LMC503.09.31779,81.19817,-69.38419
i06MC00650C5L6,81.1399611650402,-69.34331444313571,16.634981201171875,17.19785294342041,16.541692209243774,16.38280401611328,16.424526885986328,16.477721786499025,16.730396560668947,16.968409713745118,17.31380005645752,16.91333975982666,16.63205111694336,17.320374130249025,LMC_SC5_446214,LMC161.7.32026,LMC503.09.45625,81.14017,-69.34331
i06MC00650C8VW,81.21880577824412,-69.32820323179195,17.31375710296631,17.50784001159668,17.420562602996828,17.169716438293456,17.205524017333985,17.225180503845216,17.35424848175049,17.252680549621584,17.698585304260256,17.394266677856447,17.439704917907715,17.62635440826416,LMC_SC5_451502,LMC161.7.45493,LMC503.09.46109,81.21908,-69.32819
i06MC00650DEL5,81.15475118826569,-69.23270497773015,15.779241638183592,16.209558891296385,15.675103637695312,15.502065727233887,15.574927856445314,15.621769119262694,15.726148315429686,15.893861167907716,16.415007934570312,15.988214782714845,15.595747886657715,16.407263137817385,LMC_SC5_455980,LMC161.6.26692,LMC503.18.144,81.15504,-69.23278
i06MC00640A7TI,80.64976045325693,-69.58743701106137,16.57294620513916,16.968479385375975,16.565001823425295,16.342233207702638,16.375642906188965,16.41982928466797,16.515967559814452,16.79622314453125,17.125596855163575,16.736108665466308,16.69308971405029,17.142140144348144,LMC_SC5_67415,LMC162.5.81086,LMC503.10.387,80.64962,-69.5875
i06MC00640BCLQ,80.67326391587083,-69.46292145658468,14.308913665771485,14.872654685974123,14.016247077941895,13.953109237670898,14.033926429748536,14.11235789489746,14.305714797973632,14.69910199737549,15.052644790649413,14.569196182250977,13.969227416992187,15.069161781311035,LMC_SC5_84597,LMC161.8.67203,LMC503.10.16289,80.67308,-69.46311
i06MC00640BFNK,80.75612007653291,-69.45210358527488,15.294674758911132,15.863607612609862,15.04912378692627,14.978399063110352,15.040824356079103,15.102785461425782,15.296013069152831,15.678778938293458,16.04532398223877,15.553816680908202,14.93572501373291,16.057282150268556,LMC_SC5_84696,LMC161.8.84007,LMC503.10.34134,80.756,-69.45217
i06MC00640BC1S,80.67408889678907,-69.46035690133458,16.952321487426758,17.246272956848145,16.749303146362305,16.64112899017334,16.69925636291504,16.761929862976075,16.90745849609375,16.82452638244629,17.40439897918701,17.04038949584961,16.67386685180664,17.40852352142334,LMC_SC5_84886,LMC161.8.67651,LMC503.10.16896,80.67408,-69.46044
i06MC00640BR4V,80.7432705689391,-69.43909222280705,15.157891822814943,14.505975814819337,15.832950759887694,15.573963905334473,15.419529380798341,15.367885536193846,14.94375820159912,14.651590087890625,14.425117149353028,14.689111595153808,16.540010108947754,14.388533584594725,LMC_SC5_92493,LMC161.8.67145,LMC503.10.34113,80.74317,-69.43914
i06MC00640BRET,80.769065077465,-69.43769805674005,15.751179290771486,16.338128730773924,15.522392990112305,15.43070881652832,15.509525718688966,15.566348022460936,15.742412757873534,16.153289131164552,16.49045337677002,16.017063980102538,15.450075500488282,16.52998501586914,LMC_SC5_92556,LMC161.8.84090,LMC503.10.34253,80.76904,-69.43786
i06MC00640BXXC,80.71958650119751,-69.41283822382924,15.515030021667481,,15.274565750122072,15.199207237243652,15.274746910095214,15.36639589691162,15.509425354003906,15.734127738952637,16.188285079956053,15.755605583190917,15.148149810791015,16.230140853881835,LMC_SC5_92610,LMC161.8.67374,LMC503.10.34186,80.71958,-69.41294
i06MC00640BJ6F,80.77407858765056,-69.43967637780295,16.134301330566405,16.377310844421388,15.932778121948243,15.883133819580078,15.962105216979982,16.020324653625487,16.08889980316162,16.062116912841798,16.504927291870118,16.19783390045166,15.775921768188475,16.540500633239745,LMC_SC5_92678,LMC161.8.84095,LMC503.10.34248,80.774,-69.43969
i06MC00640BTD5,80.66296729017112,-69.41320985740046,16.577658622741698,17.030074935913085,16.54461319732666,16.319264198303223,16.35668088531494,16.45886701965332,16.56594772338867,16.636895729064943,17.050644126892088,16.75889766693115,16.971986366271974,17.098596740722655,LMC_SC5_92789,LMC161.8.67630,LMC503.10.34651,80.66288,-69.41328
i06MC00640BZVG,80.75505998256358,-69.39425859369234,17.396554107666017,17.800420768737794,17.477465019226074,17.23223407745361,17.226633087158202,17.273440856933593,17.376140785217284,17.478142074584962,17.905752388000487,17.535235694885255,17.67664207458496,17.931421447753905,LMC_SC5_93385,LMC161.7.1807,LMC503.10.35771,80.75496,-69.39436
i06MC00640BZA8,80.73021775405653,-69.39579753616198,17.749889488220216,18.206121856689453,17.707061965942383,17.466474536895753,17.49082280731201,17.576673049926757,17.704871368408202,18.08114884185791,18.44571849441528,17.952790550231935,17.74682363128662,18.339310813903808,LMC_SC5_95972,LMC161.7.3394,LMC503.10.37747,80.73108,-69.396
i06MC00640DL0N,80.03255442864726,-69.28624248574503,16.480097229003906,16.878652000427245,16.304792053222656,16.177390747070312,16.22408065032959,16.321290771484374,16.423176956176757,16.65461669921875,17.01383420562744,16.6318197555542,16.199014526367186,17.043244384765625,LMC_SC6_102544,LMC100.2.88637,LMC503.20.55617,80.03246,-69.28631
i06MC00640D8KK,80.0771507391361,-69.28009892561525,16.92388980102539,16.21895351409912,17.876102645874024,17.796304615020752,17.306953590393068,17.248909896850584,16.690960121154784,16.341542991638185,16.150629249572752,16.393810302734376,18.109495170593263,16.109263038635255,LMC_SC6_102558,LMC100.2.88661,LMC503.20.55460,80.07725,-69.28022
i06MC00640EJP0,80.1382441081495,-69.17060130986764,16.420302856445314,16.578709579467773,16.53792953491211,16.34754130554199,16.303559059143065,16.384544609069824,16.34273738861084,16.500437126159667,16.692578521728514,16.453244094848632,16.430157333374023,16.67964772796631,LMC_SC6_118185,LMC100.3.78069,LMC503.20.68916,80.138,-69.17072
i06MC006404RQH,80.25536913525104,-70.03481365304513,16.17243765258789,16.440259353637696,16.060230674743654,15.9218318939209,15.946567832946776,16.001876136779785,16.087138221740723,16.29225675201416,16.554216819763184,16.236743286132814,16.143647811889647,16.552067657470705,LMC_SC6_125018,LMC103.1.58911,LMC502.28.20832,80.25508,-70.03483
i06MC006408MZN,80.1666818921172,-69.7499092776754,15.168656036376952,15.341989746093748,14.911655876159667,14.868327842712404,14.94389430999756,14.993838829040527,15.114566299438476,14.782616752624513,15.48398084259033,15.168491096496581,14.702846656799316,15.51417667388916,LMC_SC6_155977,LMC103.3.78362,LMC503.03.93206,80.16638,-69.74992
i06MC00640569Q,80.3728769176449,-70.00884141289714,15.82585420227051,15.963042083740234,15.559954109191896,15.505598022460937,15.558815040588378,15.61005687713623,15.737593696594239,15.729406898498535,16.148736030578615,15.83800196838379,15.317312828063965,16.160921257019044,LMC_SC6_248167,LMC103.1.58860,LMC502.28.20874,80.37267,-70.00883
i06MC00640534T,80.38691362626044,-70.01691430938796,17.432533569335938,17.22624570465088,17.457680168151857,17.30115027618408,17.33341983795166,17.372275352478027,17.266238258361817,17.06672531890869,17.29121974182129,17.225529434204102,17.306302253723146,17.28923718261719,LMC_SC6_248305,LMC103.1.59353,LMC502.28.21029,80.38671,-70.01692
i06MC0064074LE,80.44901145709349,-69.89831512936672,16.545345932006835,16.716704597473143,16.397913429260253,16.270233253479002,16.272121757507325,16.334717491149902,16.419272872924804,16.48766094970703,16.803505378723145,16.54495637512207,16.444968406677248,16.82071797180176,LMC_SC6_260727,LMC103.2.92041,LMC503.02.66998,80.44904,-69.89828
i06MC006407EQS,80.40092954477149,-69.8566064869482,15.566209060668946,15.931534996032713,15.348471282958986,15.227353454589842,15.266401214599611,15.327444221496581,15.458208534240722,15.739751403808594,16.074555137634277,15.671749282836913,15.259156150817873,16.066658180236818,LMC_SC6_260782,LMC103.2.78125,LMC503.03.12832,80.40063,-69.85664
i06MC006407OV8,80.47367446732619,-69.82462607919925,16.59520457458496,16.958752861022948,16.33898959350586,16.244543983459472,16.26907410430908,16.32680485534668,16.475556823730468,16.767118995666504,17.08871188354492,16.68826406097412,16.17677207183838,17.135612648010255,LMC_SC6_267434,LMC103.3.47859,LMC503.02.78728,80.47346,-69.82469
i06MC00640AKKA,80.39313509825804,-69.54936574334342,17.02541662597656,17.55967790222168,17.04490033721924,16.806357856750488,16.83315209197998,16.910906967163086,17.072126579284667,17.43438278198242,17.703796241760255,17.30332773590088,17.051851753234864,17.755834335327147,LMC_SC6_305129,LMC100.1.40821,LMC503.11.703,80.39354,-69.5495
i06MC00640ATVG,80.39011369610702,-69.51544407965397,17.375730766296385,17.80683595275879,17.437124099731445,17.23337059020996,17.235186447143555,17.293326698303222,17.421369743347167,17.70029307556152,18.00298500061035,17.593232734680175,17.43500196838379,17.957304306030274,LMC_SC6_305918,LMC100.1.40815,LMC503.11.18490,80.38996,-69.51547
i06MC00640B8LB,80.40687662935396,-69.47426199932295,15.182518173217773,15.613262466430665,14.965789642333984,14.922319656372071,14.987780990600587,15.046917022705077,15.182362747192382,15.323726333618165,15.736559349060059,15.389338119506835,14.97767765045166,15.750751167297363,LMC_SC6_313759,LMC100.1.115170,LMC503.11.17231,80.40679,-69.47433
i06MC00640C8D6,80.34757373114101,-69.3776458180389,15.637464897155763,15.059361030578614,16.395219650268555,16.31287873840332,15.954003898620606,15.938189308166503,15.470750045776366,15.168108619689942,15.025248733520506,15.199088127136232,16.48692845916748,15.001156021118163,LMC_SC6_330200,LMC100.2.37997,LMC503.11.37670,80.34742,-69.37778
i06MC00640CMX1,80.4068430976712,-69.3380631922902,16.00510076904297,15.967354896545409,15.983728286743165,15.877781074523927,15.91117207336426,15.953287071228026,15.9416934967041,15.926833930969238,16.000582901000975,15.974393325805664,15.8383081741333,15.947290588378905,LMC_SC6_330308,LMC100.2.55984,LMC503.11.56718,80.40683,-69.33819
i06MC00640DII4,80.36009581488528,-69.25802359467328,16.19374015045166,15.589726570129393,17.00404010772705,16.900410148620605,16.5055758895874,16.491961570739747,16.019138526916503,15.68779150390625,15.541403976440428,15.735225013732911,17.075314826965332,15.500732444763184,LMC_SC6_344246,LMC100.2.106738,LMC503.20.66,80.36008,-69.25814
i06MC00640DVNJ,80.43645445170904,-69.22574586919264,16.569475692749023,17.024463371276855,16.519104782104492,16.33839695739746,16.357370132446288,16.42449006652832,16.560365867614745,16.78999556732178,17.163350311279295,16.75353882598877,16.599781982421874,17.15635206604004,LMC_SC6_344458,LMC100.3.48149,LMC503.19.61052,80.43638,-69.22583
i06MC006405ISJ,80.59798576102393,-69.98038472813289,16.975519515991213,16.967059364318846,16.706074615478517,16.659010986328123,16.6896880569458,16.778064208984375,16.827106521606446,16.62739195251465,17.07261429595947,16.867514778137206,16.518131729125976,17.06163694000244,LMC_SC6_363443,LMC103.2.38673,LMC502.27.74093,80.59854,-69.98044
i06MC0064077TN,80.49911843240135,-69.86945837742708,16.024294120788575,15.322733154296873,16.69038028717041,16.596884826660155,16.231486793518066,16.194638542175294,15.758229705810546,15.410219734191895,15.308800582885741,15.462197471618651,16.7553158493042,15.266694229125978,LMC_SC6_377063,LMC103.2.91862,LMC503.02.66785,80.49913,-69.86944
i06MC006407119,80.66344091413724,-69.87557097181568,16.636692268371583,16.115761985778807,16.734539916992187,16.63141153717041,16.5723381729126,16.579151184082033,16.435186836242675,16.1809487991333,16.06537781524658,16.234389472961425,16.640805198669433,16.035185974121095,LMC_SC6_377134,LMC162.7.72085,LMC503.02.181,80.66321,-69.87567
i06MC006407HWC,80.54140389329923,-69.83910457721223,17.610371810913087,17.529069175720213,17.623369552612306,17.399340801239013,17.428849838256834,17.440062408447265,17.455914947509765,17.323056762695312,17.608113578796388,17.45379655456543,17.524825050354004,17.638634841918947,LMC_SC6_384484,LMC103.2.92575,LMC503.02.79115,80.54125,-69.83911
i06MC006408TAX,80.60880337492578,-69.7449635972467,13.460745193481447,13.579913368225096,13.208764411926271,13.099402786254881,13.21059999847412,13.233209640502931,13.390069053649903,13.431959693908691,13.62481443786621,13.423993278503417,13.212345428466797,13.656767601013183,LMC_SC6_390465,LMC162.6.81709,LMC503.02.93130,80.60912,-69.74506
i06MC006408TBN,80.60563260158558,-69.74852108830679,17.82941716003418,17.845302810668944,17.86749110412598,17.5999154586792,17.58009062194824,17.662893325805666,17.683565185546875,17.706746643066406,17.740067886352538,17.834746528625487,17.893747085571288,17.542475456237792,LMC_SC6_391186,LMC162.6.82718,LMC503.02.95764,80.60571,-69.74875
i06MC006408TCD,80.60473702509583,-69.7346666386146,15.940145278930665,15.37659381866455,16.392391540527345,16.19895820617676,16.03127544403076,15.988934547424318,15.675937698364258,15.451671188354492,15.339363906860353,15.455076385498046,16.50683543395996,15.3253419342041,LMC_SC6_397625,LMC162.6.81757,LMC503.02.93198,80.60525,-69.73489
i06MC0064095LL,80.53343822076637,-69.70183513615802,16.250531326293945,16.333926429748534,15.964080886840819,15.915337486267092,16.010530166625976,16.03435464477539,16.164373992919923,15.931323738098143,16.473863311767577,16.213035751342773,15.65615566253662,16.52609991455078,LMC_SC6_397698,LMC103.3.112366,LMC503.02.93368,80.53333,-69.70194
i06MC006409FBS,80.58717521424478,-69.67170470388223,17.75481531524658,18.049069633483885,17.813897064208984,17.605099269866944,17.561894329071045,17.59309063720703,17.696016906738283,17.749836250305176,18.18360585784912,17.820724281311037,17.864040077209474,18.19872831726074,LMC_SC6_405104,LMC103.4.51762,LMC503.02.111010,80.5875,-69.67181
i06MC00640BWYP,80.53797301993136,-69.40517207936931,17.089670555114747,16.508199005126954,17.82083213043213,17.79750473022461,17.356891647338866,17.369844787597657,16.894350242614745,16.60355157470703,16.429710594177244,16.624233680725098,17.95022010040283,16.431890655517577,LMC_SC6_440385,LMC100.1.134090,LMC503.10.98917,80.53767,-69.40531
i06MC00640BYDI,80.55320316202521,-69.40119186431313,16.18292805480957,16.705050735473634,15.935631225585936,15.865097900390627,15.953146949768065,16.016051643371583,16.194155883789062,16.482079765319824,16.837556091308592,16.413400131225586,15.801639839172363,16.88828199005127,LMC_SC6_440389,LMC100.1.134403,LMC503.10.98921,80.55358,-69.40131
i06MC00640CNHN,80.53459758673137,-69.33432996438103,15.249719184875488,14.756193428039552,15.980969886779786,15.880279182434084,15.518206756591798,15.477809448242187,15.073884201049804,14.863389678955077,14.728853431701658,14.84785395050049,16.144614875793458,14.719874549865722,LMC_SC6_447858,LMC100.2.55738,LMC503.10.115429,80.53458,-69.33442
i06MC00640DOEC,80.59463827316321,-69.24565651482943,17.588974517822265,18.02071939086914,17.530852432250978,17.339596969604493,17.38220135498047,17.433894104003905,17.559601020812988,17.525932571411133,18.141419616699217,17.703351165771483,17.443572967529295,18.194850944519043,LMC_SC6_462707,LMC100.3.49604,LMC503.19.49554,80.59504,-69.24575
i06MC00640EASY,80.64541067675948,-69.18734399517754,17.189594787597656,17.59461198425293,17.274028518676758,17.009592308044432,17.035996047973633,17.083479537963868,17.16308135986328,17.485347198486327,17.725826469421385,17.347263481140136,17.399866859436035,17.745763656616212,LMC_SC6_469287,LMC161.6.343,LMC503.19.13245,80.64529,-69.18747
i06MC0064059QJ,80.00764481296244,-70.00443996021632,15.117940826416017,14.338131065368653,16.09863851928711,16.008613510131838,15.483576927185059,15.432624122619629,14.88137345123291,14.442320930480957,14.31417453765869,14.511168243408203,16.109324523925782,14.265923141479494,LMC_SC6_5608,LMC103.1.48671,LMC502.28.64397,80.00746,-70.00444
i06MC00640ACDM,80.03224670302255,-69.57681202054154,16.51641313171387,16.84357585144043,16.444170654296876,16.2867543258667,16.333099319458007,16.393569511413574,16.491801452636718,16.478159408569336,16.99085819244385,16.656412467956542,16.432768112182618,16.996878120422362,LMC_SC6_57707,LMC103.4.84678,LMC503.11.72127,80.03221,-69.57686
